id,公司中文简称,行业名称,信用得分,信用等级,公司中文全称,公司英文全称,上市公司经营性质编码,公司成立日期,成立年限,法人代表,注册资本,注册资本货币编码,公司办公地址,主营业务,公司经营范围,existing,recommended,invite
831937,建研信息,信息传输、软件和信息技术服务业,719,高,湖南建研信息技术股份有限公司,"Hunan Jianyan Information Technology Co.,Ltd.",私营企业,4/4/2007,12,曾胡,20690640,CNY,长沙市高新开发区麓谷大道662号软件中心大楼287号,为建设工程质量与安全管理部门及相关企业提供信息技术产品与服务。,"信息技术咨询服务;信息系统集成服务;信息电子技术服务;科技信息咨询服务;软件技术服务;软件技术转让;软件开发;互联网信息技术咨询;计算机技术开发、技术服务;计算机科学技术研究服务;计算机网络平台的建设与开发;计算机检测控制系统的研究;智能化技术服务;集成电路设计;安全生产技术服务(限分支机构);网络集成系统建设、维护、运营、租赁;环境仪的技术服务;物流信息服务;数据处理和存储服务;基于位置的信息系统技术服务;电子技术服务;电子商务平台的开发建设;电气设备服务;工程和技术研究和试验发展;移动互联网研发和维护;通用和专用仪器仪表的元件、器件制造;电子产品及配件的研究;基于位置的信息系统集成;基于位置的信息系统施工;数字内容服务;计算机检测控制系统、计算机软件的销售;智能化技术、物联网技术、人脸识别系统的研发。(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
831938,上海亿格,信息传输、软件和信息技术服务业,706,高,上海亿格企业管理咨询股份有限公司,"Shanghai Egrid Consulting Co.,Ltd",私营企业,16/2/2006,13,王建国,5000000,CNY,上海市徐汇区虹漕路461号软件大厦2楼D座,ERP咨询实施服务、ERP运行维护服务,"企业管理咨询,商务咨询,投资咨询(除金融、证券),从事计算机软硬件、网络系统技术领域内的技术开发、技术转让、技术咨询、技术服务,图文设计制作,企业形象策划,市场信息咨询与调查(不得从事社会调查、社会调研、民意调查、民意测验),企业营销策划,从事货物与技术的进出口业务,电子产品、文具用品、办公用品、体育用品、工艺品、计算机、软件及辅助设备(除计算机信息系统安全专用产品)的销售。【企业涉及行政许可的,凭许可证件经营】",,,
831943,西格码,建筑业,651,较高,西格码电气股份有限公司,"Xigema Electric Co.,Ltd",私营企业,5/6/2008,11,巫奇进,28800000,CNY,湖南省长沙高新开发区桐梓坡西路198号泰宝创业基地五楼,电气工程安装、电气设备销售。,220KV及以内的输变电工程、水电安装工程、电气自动化工程、城市照明工程的设计、施工及维修服务;电子产品(不含电子出版物)的研究、开发、生产和销售及其相关的技术服务;高、低压成套开关设备、箱式变电站设备、变压器、五金机具、电线电缆的生产和销售(需资质证、许可证的项目取得相应有效的资质证、许可证后方可经营)。,,,
831946,名洋会展,租赁和商务服务业,719,高,名洋国际会展(北京)股份有限公司,"Beijing Mingyang International Exhibition Co., Ltd.",私营企业,29/6/2006,13,徐华,16390000,CNY,北京市东城区藏经馆胡同17号1幢1586室,会展项目的组织承办、主场运营、展位创意设计及制作,"会议服务;承办展览展示;展台设计制作;组织文化艺术交流活动;企业策划;影视策划、制作;设计、制作、代理、发布广告;图文设计、制作;家居装饰设计、礼仪服务;经济信息咨询;营销策划;基础软件服务;应用软件服务;技术推广服务;产品设计;货物进出口;技术进出口;代理进出口;广播电视节目制作;建设工程项目管理。(企业依法自主选择经营项目,开展经营活动;广播电视节目制作以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)",,,
831954,协昌科技,制造业,778,高,江苏协昌电子科技股份有限公司,"JIANGSU XIECHANG ELECTRONIC TECHNOLOGY CO.,LTD",私营企业,20/6/2011,8,顾挺,55000000,CNY,张家港市凤凰镇港口工业园区华泰路1号,电动车控制器和电机的研发、生产和销售。,"集成电路功率器件、电子产品、电机研发、制造、加工、销售,电子产品购销;信息咨询服务;自营和代理各类商品和技术的进出口业务(依法须经批准的项目,经相关部门批准后方可开展经营活动)。",,,
831955,海益宝,制造业,704,高,海益宝科技股份有限公司,"Haiyibao Science and Technology Co.,Ltd.",私营企业,15/11/2011,8,范立强,41500000,CNY,山东省海阳市龙山街道海滨西路海益宝产业化园区,海参产品的加工和销售,"生产加工销售:水产加工品(干制水产品),其他水产加工品(水产深加工品);通信系统设备、通信终端设备制造;技术推广、技术转让;技术服务、技术咨询、技术开发;接受金融机构委托从事金融信息技术、金融业务流程及金融知识流程外包服务;以自有资金对信息技术产业、旅游业的投资;企业管理,企业管理咨询;文化艺术交流咨询;软件开发,数据处理和存储服务;计算机和辅助设备修理、通讯设备修理;销售计算机、软件及辅助设备。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
831962,尚慧能源,电力、热力、燃气及水生产和供应业,539,低,江苏尚慧新能源科技股份有限公司,"Jiangsu Sunhui New Enengy Technology Co., Ltd.",私营企业,3/11/2011,8,郦湘玲,37954657,CNY,江苏省仪征市月塘镇捺山村-1,公司主要从事光伏电站工程EPC总承包、光伏配套产品销售、光伏电站投资运营等。,"太阳能组件封装;太阳能电站支架生产;太阳能电站系统集成、生产、设计、安装;太阳能电站设计、研发、安装;太阳能设备生产和方案设计;LED离网照明系统生产;新能源电动汽车充电桩研发、制造、销售、安装、投资与运营服务;自营和代理各类商品和技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。售电。(依法须经批准的项目,经相关部门批准的方可开展经营活动)。",,,
831963,明利股份,制造业,524,低,广西明利创新实业股份有限公司,"GuangXi Mingli Warehouse Co.,Ltd.",私营企业,7/9/2007,12,李连发,50000000,CNY,广西壮族自治区防城港市港口区东部吹填区(港区1号路),货物仓储服务,"货物仓储(除化学危险品)。(依法须经批准的项目,经相关部门批准后方可开展经营活动。) ",,,
831964,储翰科技,制造业,651,较高,成都储翰科技股份有限公司,"CHENGDU TSUHAN SCIENCE&TECHNOLOGY CO.,LTD",私营企业,11/11/2009,10,刘卫东,50000000,CNY,四川省成都市双流县西南航空港经济开发区腾飞二路邻里中心一期二号,光电器件研发、生产、销售业务,"光纤通信接入网、传输网、数据中心和4G移动通信等通信系统等的核心器件,承担着将电信号转化为光信号和将光信号转化为电信号的功能。",,,
831972,北泰实业,建筑业,592,中,上海北泰实业股份有限公司,"Shanghai Beitai Industrial co., LTD",私营企业,1/4/2009,10,陆伯忠,52220000,CNY,上海市宝山区双城路803弄10号14楼,燃气管道工程总承包、燃气工程施工、室内工程及其他市政工程,"建筑工程,市政工程,管道工程,绿化工程,质检技术服务,从事建筑科技、安防科技专业领域内的技术开发、技术转让、技术咨询、技术服务,建筑装饰建设工程专项设计,建筑专业建设工程设计,风景园林建设工程专项设计,建筑材料、机电设备、机械设备、五金配件、电器成套设备、电线电缆、家用电器、橡塑制品、包装材料、办公设备的销售,保洁服务,自有房屋租赁。【依法须经批准的项目,经相关部门批准后方可开展经营活动】。",,,
831973,善为影业,租赁和商务服务业,583,中,深圳善为影业股份有限公司,"Shenzhen Shanwei Film Industry Co.,Ltd.",私营企业,25/3/2010,9,吴东毅,5000000,CNY,广东省深圳市福田区车公庙天安数码城天经大厦F3.8-3B-02.04,"以网络销售平台为基础,影院运营策划为辅助,提供电影票务O2O服务","投资兴办实业(具体项目另行申报);从事广告业务(法律、行政法规规定应进行广告经营审批登记的,另行办理审批登记后方可经营);经营电子商务,电影(院)票房咨询与市场营销策划;计算机软件、信息系统软件的开发、销售。票务代理。信息服务业务(仅限互联网信息服务业务)。",,,
831983,春盛中药,制造业,719,高,成都市都江堰春盛中药饮片股份有限公司,"Chengdu City Dujiangyan ChunSheng Chinese Medicine Drinks Co.,Ltd.",私营企业,15/1/2009,10,骆春明,11000000,CNY,四川省成都市都江堰市四川都江堰经济开发区金藤路,中药饮片的生产与销售,"中药饮片(净制、切制、蒸制、煮制、炒制、煅制、烫制、制炭、炖制、燀制、盐制、醋制、酒制、姜汁炙、蜜炙、煨制)生产与销售(凭许可证经营,有效期至2015年12月31日)、中药材研究;农副产品销售(不含粮油)收购。(以上经营范围不含国家法律、法规、国务院决定限制和禁止的项目,需许可证或资质证的凭许可证、资质证在有效期内经营)。",,,
831984,大道信通,信息传输、软件和信息技术服务业,710,高,北京大道信通科技股份有限公司,Beijing DadaoXintong Technology Co.Ltd,私营企业,23/3/2006,13,丁光华,37368131,CNY,北京市东城区藏经馆胡同17号1幢1588室,计算机软件的开发与销售,"技术推广服务;市场调查;设计、制作、代理、发布广告;企业形象策划;计算机系统服务;经济信息咨询;会议服务;基础软件服务;水污染治理;城市市容管理;委托加工;承办展览展示;组织文化艺术交流活动;货物进出口;技术进出口;代理进出口;出租商业用房;销售计算机、软件及辅助设备、电子元器件、五金交电、化工产品(不含危险化学品)、工艺美术品、鲜花、日用品、文化用品、鞋帽、厨房用具、卫生间用具、化妆品、钟表、眼镜、箱包、家具、小饰品、礼品、玩具、乐器、照相器材、医疗器械(限Ⅰ类);零售电子产品、机械设备、建筑材料、金属制品;零售新鲜水果、新鲜蔬菜、谷物、薯类、豆类、金银制品、珠宝首饰、家用电器、汽车配件、通讯器材、未经加工的干果、坚果、服装、针纺织品;销售食品;第二类增值电信业务中的信息服务业务(仅限互联网信息服务)互联网信息服务不含新闻、出版、教育、医疗保健、药品和医疗器械、电子公告服务;(经营性互联网信息服务许可证有效期至2020年06月15日)。出版物零售。(依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动)。",,,
831988,乐普四方,科学研究和技术服务业,524,低,北京乐普四方方圆科技股份有限公司,"Bei Jing Lepro Seva Da Science And Technology Co.,Ltd.",私营企业,21/5/2007,12,陈治文,209999995,CNY,北京市海淀区闵庄路3号10号楼西侧一层102室,"电机系统节能技术开发、应用,提供节电设备及其整体节电服务方案。","技术开发、技术咨询(不含中介)、技术服务;批发计算机软硬件、机械电器设备;销售电子产品、通讯设备;货物进出口、技术进出口、代理进出口;(不涉及国营贸易管理商品;涉及配额、许可证管理商品的按照国家有关规定办理申请);电力供应(不含电网、电站的建设、经营,仅限售电业务)。(电力供应以及依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动。)",,,
831989,晋桦豹,制造业,577,中,昆山晋桦豹胶轮车制造股份有限公司,Kunshan Jinhua Paus Rubber Tire Vehicle Manufacturing Joint Stock Limited Company,中外合资,4/1/2006,13,丁剑伟,109999997,CNY,江苏省昆山市张浦镇俱进路,以研发、生产、销售、服务、维修矿用井下防爆无轨胶轮车为主的专业煤炭机械设备的高新技术企业。,"研发、生产矿用多功能无轨防爆胶轮车及其配件;研发、生产、安装燃气内燃机、发电机组及配套设备;对同类产品进行维修、大修服务,销售自产产品;从事与本企业生产同类产品的商业批发、佣金代理(拍卖除外)及进出口业务(不涉及国营贸易管理商品,涉及配额、许可证管理商品的,按国家有关规定办理申请)。(依法须经批准的项目,经相关部门批准后方可开展经营活动)",,,
